track_name,artist_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,combined,date,peak_position,weeks_on_chart,current_position
all i want for christmas is you,mariah carey,1,1994,10,28,25653,0,1449779435.0,387,132,"2,094",0,,150,G,Major,34,33,63,16,0,7,4,all i want for christmas is you mariah carey,2019-12-01,3,33,18
all i want for christmas is you,mariah carey,1,1994,10,28,25653,0,1449779435.0,387,132,"2,094",0,,150,G,Major,34,33,63,16,0,7,4,all i want for christmas is you mariah carey,2020-01-01,1,37,1
all i want for christmas is you,mariah carey,1,1994,10,28,25653,0,1449779435.0,387,132,"2,094",0,,150,G,Major,34,33,63,16,0,7,4,all i want for christmas is you mariah carey,2020-12-01,1,39,14
all i want for christmas is you,mariah carey,1,1994,10,28,25653,0,1449779435.0,387,132,"2,094",0,,150,G,Major,34,33,63,16,0,7,4,all i want for christmas is you mariah carey,2021-01-01,1,43,1
all i want for christmas is you,mariah carey,1,1994,10,28,25653,0,1449779435.0,387,132,"2,094",0,,150,G,Major,34,33,63,16,0,7,4,all i want for christmas is you mariah carey,2021-12-01,1,46,12
all i want for christmas is you,mariah carey,1,1994,10,28,25653,0,1449779435.0,387,132,"2,094",0,,150,G,Major,34,33,63,16,0,7,4,all i want for christmas is you mariah carey,2022-01-01,1,50,1
all i want for christmas is you,mariah carey,1,1994,10,28,25653,0,1449779435.0,387,132,"2,094",0,,150,G,Major,34,33,63,16,0,7,4,all i want for christmas is you mariah carey,2022-12-01,1,53,5
all i want for christmas is you,mariah carey,1,1994,10,28,25653,0,1449779435.0,387,132,"2,094",0,,150,G,Major,34,33,63,16,0,7,4,all i want for christmas is you mariah carey,2023-01-01,1,58,1
all i want for christmas is you,mariah carey,1,1994,10,28,25653,0,1449779435.0,387,132,"2,094",0,,150,G,Major,34,33,63,16,0,7,4,all i want for christmas is you mariah carey,2023-12-01,1,60,4
all i want for christmas is you,mariah carey,1,1994,10,28,25653,0,1449779435.0,387,132,"2,094",0,,150,G,Major,34,33,63,16,0,7,4,all i want for christmas is you mariah carey,2024-01-01,1,65,2
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2017-01-01,50,1,50
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2018-01-01,41,4,43
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2019-01-01,25,9,25
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2019-12-01,25,10,46
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2020-01-01,11,14,11
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2020-12-01,11,15,42
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2021-01-01,9,19,9
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2021-12-01,9,20,40
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2022-01-01,7,24,7
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2022-12-01,7,26,23
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2023-01-01,4,31,4
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2023-12-01,4,33,13
last christmas,wham!,1,1984,1,1,22153,0,1159176109.0,274,111,"1,302",0,,107,B,Minor,74,88,65,28,0,46,3,last christmas wham!,2024-01-01,4,38,4
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2014-01-01,14,12,50
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2016-01-01,14,14,38
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2017-01-01,14,18,27
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2018-01-01,14,21,30
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2019-01-01,9,27,9
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2019-12-01,9,28,29
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2020-01-01,2,32,2
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2020-12-01,2,34,21
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2021-01-01,2,38,2
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2021-12-01,2,40,14
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2022-01-01,2,44,2
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2022-12-01,2,47,6
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2023-01-01,2,52,2
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2023-12-01,2,53,8
rockin' around the christmas tree,brenda lee,1,1958,1,1,14994,0,769213520.0,191,168,206,0,,140,G#,Major,70,85,41,71,0,45,5,rockin' around the christmas tree brenda lee,2024-01-01,1,58,1
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2017-01-01,29,19,29
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2018-01-01,29,20,50
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2019-01-01,8,25,8
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2019-12-01,8,26,47
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2020-01-01,3,30,3
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2020-12-01,3,31,31
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2021-01-01,3,35,3
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2021-12-01,3,37,20
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2022-01-01,3,41,3
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2022-12-01,3,44,9
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2023-01-01,3,49,3
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2023-12-01,3,51,12
jingle bell rock,bobby helms,1,1957,1,1,10326,0,741301563.0,165,99,104,0,,119,D,Major,74,78,37,84,0,6,3,jingle bell rock bobby helms,2024-01-01,3,56,3
santa tell me,ariana grande,1,2013,12,13,9408,0,834129063.0,231,106,439,0,,133,G,Major,46,53,63,5,0,30,18,santa tell me ariana grande,2015-01-01,42,4,42
santa tell me,ariana grande,1,2013,12,13,9408,0,834129063.0,231,106,439,0,,133,G,Major,46,53,63,5,0,30,18,santa tell me ariana grande,2021-01-01,17,8,17
santa tell me,ariana grande,1,2013,12,13,9408,0,834129063.0,231,106,439,0,,133,G,Major,46,53,63,5,0,30,18,santa tell me ariana grande,2022-01-01,17,12,18
santa tell me,ariana grande,1,2013,12,13,9408,0,834129063.0,231,106,439,0,,133,G,Major,46,53,63,5,0,30,18,santa tell me ariana grande,2023-01-01,12,18,12
santa tell me,ariana grande,1,2013,12,13,9408,0,834129063.0,231,106,439,0,,133,G,Major,46,53,63,5,0,30,18,santa tell me ariana grande,2023-12-01,12,19,48
santa tell me,ariana grande,1,2013,12,13,9408,0,834129063.0,231,106,439,0,,133,G,Major,46,53,63,5,0,30,18,santa tell me ariana grande,2024-01-01,11,24,11
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2017-01-01,48,1,48
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2018-01-01,32,4,32
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2019-01-01,10,10,13
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2019-12-01,10,11,49
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2020-01-01,7,15,7
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2020-12-01,7,16,37
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2021-01-01,5,20,5
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2021-12-01,5,22,30
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2022-01-01,5,26,6
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2022-12-01,5,28,19
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2023-01-01,5,33,6
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2023-12-01,5,34,28
it's the most wonderful time of the year,andy williams,1,1963,10,14,8879,0,663832097.0,182,107,160,0,1,202,G,Major,24,76,60,77,0,12,4,it's the most wonderful time of the year andy williams,2024-01-01,5,39,6
underneath the tree,kelly clarkson,1,2013,10,25,6596,0,485285717.0,144,99,251,0,0,160,G#,Major,51,69,81,0,0,21,5,underneath the tree kelly clarkson,2014-01-01,78,3,78
underneath the tree,kelly clarkson,1,2013,10,25,6596,0,485285717.0,144,99,251,0,0,160,G#,Major,51,69,81,0,0,21,5,underneath the tree kelly clarkson,2019-01-01,44,4,44
underneath the tree,kelly clarkson,1,2013,10,25,6596,0,485285717.0,144,99,251,0,0,160,G#,Major,51,69,81,0,0,21,5,underneath the tree kelly clarkson,2020-01-01,31,5,31
underneath the tree,kelly clarkson,1,2013,10,25,6596,0,485285717.0,144,99,251,0,0,160,G#,Major,51,69,81,0,0,21,5,underneath the tree kelly clarkson,2021-01-01,12,9,12
underneath the tree,kelly clarkson,1,2013,10,25,6596,0,485285717.0,144,99,251,0,0,160,G#,Major,51,69,81,0,0,21,5,underneath the tree kelly clarkson,2022-01-01,12,14,13
underneath the tree,kelly clarkson,1,2013,10,25,6596,0,485285717.0,144,99,251,0,0,160,G#,Major,51,69,81,0,0,21,5,underneath the tree kelly clarkson,2022-12-01,12,16,48
underneath the tree,kelly clarkson,1,2013,10,25,6596,0,485285717.0,144,99,251,0,0,160,G#,Major,51,69,81,0,0,21,5,underneath the tree kelly clarkson,2023-01-01,12,21,14
underneath the tree,kelly clarkson,1,2013,10,25,6596,0,485285717.0,144,99,251,0,0,160,G#,Major,51,69,81,0,0,21,5,underneath the tree kelly clarkson,2023-12-01,12,22,42
underneath the tree,kelly clarkson,1,2013,10,25,6596,0,485285717.0,144,99,251,0,0,160,G#,Major,51,69,81,0,0,21,5,underneath the tree kelly clarkson,2024-01-01,11,27,13
mistletoe,justin bieber,1,2011,1,1,9577,0,629173063.0,195,111,310,0,0,162,F#,Minor,67,88,54,51,0,9,4,mistletoe justin bieber,2011-11-01,11,1,11
mistletoe,justin bieber,1,2011,1,1,9577,0,629173063.0,195,111,310,0,0,162,F#,Minor,67,88,54,51,0,9,4,mistletoe justin bieber,2011-12-01,11,4,96
mistletoe,justin bieber,1,2011,1,1,9577,0,629173063.0,195,111,310,0,0,162,F#,Minor,67,88,54,51,0,9,4,mistletoe justin bieber,2012-01-01,11,9,19
mistletoe,justin bieber,1,2011,1,1,9577,0,629173063.0,195,111,310,0,0,162,F#,Minor,67,88,54,51,0,9,4,mistletoe justin bieber,2022-01-01,11,12,44
mistletoe,justin bieber,1,2011,1,1,9577,0,629173063.0,195,111,310,0,0,162,F#,Minor,67,88,54,51,0,9,4,mistletoe justin bieber,2024-01-01,11,13,37
sleigh ride,the ronettes,1,1963,11,22,10114,0,404664135.0,114,74,262,0,0,92,D,Major,53,84,77,40,0,32,3,sleigh ride the ronettes,2019-01-01,26,3,26
sleigh ride,the ronettes,1,1963,11,22,10114,0,404664135.0,114,74,262,0,0,92,D,Major,53,84,77,40,0,32,3,sleigh ride the ronettes,2020-01-01,21,7,21
sleigh ride,the ronettes,1,1963,11,22,10114,0,404664135.0,114,74,262,0,0,92,D,Major,53,84,77,40,0,32,3,sleigh ride the ronettes,2021-01-01,13,11,13
sleigh ride,the ronettes,1,1963,11,22,10114,0,404664135.0,114,74,262,0,0,92,D,Major,53,84,77,40,0,32,3,sleigh ride the ronettes,2022-01-01,10,15,10
sleigh ride,the ronettes,1,1963,11,22,10114,0,404664135.0,114,74,262,0,0,92,D,Major,53,84,77,40,0,32,3,sleigh ride the ronettes,2022-12-01,10,17,40
sleigh ride,the ronettes,1,1963,11,22,10114,0,404664135.0,114,74,262,0,0,92,D,Major,53,84,77,40,0,32,3,sleigh ride the ronettes,2023-01-01,10,22,13
sleigh ride,the ronettes,1,1963,11,22,10114,0,404664135.0,114,74,262,0,0,92,D,Major,53,84,77,40,0,32,3,sleigh ride the ronettes,2023-12-01,10,23,46
sleigh ride,the ronettes,1,1963,11,22,10114,0,404664135.0,114,74,262,0,0,92,D,Major,53,84,77,40,0,32,3,sleigh ride the ronettes,2024-01-01,8,28,10
seek & destroy,sza,1,2022,12,9,1007,0,98709329.0,5,31,1,0,0,152,C#,Major,65,35,65,44,18,21,7,seek & destroy sza,2023-01-01,24,3,81
seek & destroy,sza,1,2022,12,9,1007,0,98709329.0,5,31,1,0,0,152,C#,Major,65,35,65,44,18,21,7,seek & destroy sza,2023-02-01,24,7,87
love language,sza,1,2022,12,9,1127,0,110849052.0,16,63,8,0,0,65,A,Minor,71,55,26,85,0,13,8,love language sza,2023-01-01,21,3,77
love language,sza,1,2022,12,9,1127,0,110849052.0,16,63,8,0,0,65,A,Minor,71,55,26,85,0,13,8,love language sza,2023-02-01,21,7,67
special,sza,1,2022,12,9,906,0,88092256.0,6,21,3,0,0,76,,Major,60,19,20,78,0,11,5,special sza,2023-01-01,37,3,92
sos,sza,1,2022,12,9,827,0,73981293.0,6,18,1,0,0,119,G,Minor,51,51,66,67,0,9,23,sos sza,2023-01-01,32,3,97
christmas (baby please come home),darlene love,1,1963,11,22,9122,0,242767149.0,121,58,212,0,0,126,D#,Major,34,35,76,39,0,8,5,christmas (baby please come home) darlene love,2019-01-01,43,2,43
christmas (baby please come home),darlene love,1,1963,11,22,9122,0,242767149.0,121,58,212,0,0,126,D#,Major,34,35,76,39,0,8,5,christmas (baby please come home) darlene love,2020-01-01,29,3,29
christmas (baby please come home),darlene love,1,1963,11,22,9122,0,242767149.0,121,58,212,0,0,126,D#,Major,34,35,76,39,0,8,5,christmas (baby please come home) darlene love,2021-01-01,19,7,19
christmas (baby please come home),darlene love,1,1963,11,22,9122,0,242767149.0,121,58,212,0,0,126,D#,Major,34,35,76,39,0,8,5,christmas (baby please come home) darlene love,2022-01-01,16,11,16
christmas (baby please come home),darlene love,1,1963,11,22,9122,0,242767149.0,121,58,212,0,0,126,D#,Major,34,35,76,39,0,8,5,christmas (baby please come home) darlene love,2023-01-01,15,17,15
christmas (baby please come home),darlene love,1,1963,11,22,9122,0,242767149.0,121,58,212,0,0,126,D#,Major,34,35,76,39,0,8,5,christmas (baby please come home) darlene love,2024-01-01,15,22,15
gone girl,sza,1,2022,12,9,892,0,65362788.0,3,17,2,0,0,150,F,Major,43,42,44,57,0,15,6,gone girl sza,2023-01-01,43,3,100
i hate u,sza,1,2021,12,3,4094,0,356709897.0,66,96,43,0,0,107,G,Minor,54,41,39,51,0,11,16,i hate u sza,2022-01-01,7,3,42
i hate u,sza,1,2021,12,3,4094,0,356709897.0,66,96,43,0,0,107,G,Minor,54,41,39,51,0,11,16,i hate u sza,2022-02-01,7,8,31
i hate u,sza,1,2021,12,3,4094,0,356709897.0,66,96,43,0,0,107,G,Minor,54,41,39,51,0,11,16,i hate u sza,2022-03-01,7,12,28
i hate u,sza,1,2021,12,3,4094,0,356709897.0,66,96,43,0,0,107,G,Minor,54,41,39,51,0,11,16,i hate u sza,2022-04-01,7,16,23
i hate u,sza,1,2021,12,3,4094,0,356709897.0,66,96,43,0,0,107,G,Minor,54,41,39,51,0,11,16,i hate u sza,2022-05-01,7,21,39
maroon,taylor swift,1,2022,10,21,2304,0,317726339.0,12,16,14,0,0,108,G,Major,64,4,40,6,0,10,6,maroon taylor swift,2022-11-01,3,1,3
maroon,taylor swift,1,2022,10,21,2304,0,317726339.0,12,16,14,0,0,108,G,Major,64,4,40,6,0,10,6,maroon taylor swift,2022-12-01,3,5,58
bejeweled,taylor swift,1,2022,10,21,2699,0,328207708.0,39,35,22,2,0,164,G,Major,70,39,56,6,0,9,7,bejeweled taylor swift,2022-11-01,6,1,6
bejeweled,taylor swift,1,2022,10,21,2699,0,328207708.0,39,35,22,2,0,164,G,Major,70,39,56,6,0,9,7,bejeweled taylor swift,2022-12-01,6,5,50
sacrifice,the weeknd,1,2022,1,7,4440,0,326792833.0,81,77,133,0,,122,G,Major,70,91,79,3,0,7,10,sacrifice the weeknd,2022-02-01,11,3,37
sacrifice,the weeknd,1,2022,1,7,4440,0,326792833.0,81,77,133,0,,122,G,Major,70,91,79,3,0,7,10,sacrifice the weeknd,2022-03-01,11,7,48
out of time,the weeknd,1,2022,1,7,3711,0,339659802.0,49,88,62,0,,93,,Minor,65,82,74,27,0,32,5,out of time the weeknd,2022-05-01,32,3,92
pepas,farruko,1,2021,6,24,14114,17,1309887447.0,252,109,965,20,,130,G,Major,76,44,77,1,0,13,3,pepas farruko,2021-08-01,81,1,81
pepas,farruko,1,2021,6,24,14114,17,1309887447.0,252,109,965,20,,130,G,Major,76,44,77,1,0,13,3,pepas farruko,2021-09-01,26,5,26
pepas,farruko,1,2021,6,24,14114,17,1309887447.0,252,109,965,20,,130,G,Major,76,44,77,1,0,13,3,pepas farruko,2021-10-01,26,9,27
pepas,farruko,1,2021,6,24,14114,17,1309887447.0,252,109,965,20,,130,G,Major,76,44,77,1,0,13,3,pepas farruko,2021-11-01,25,14,30
pepas,farruko,1,2021,6,24,14114,17,1309887447.0,252,109,965,20,,130,G,Major,76,44,77,1,0,13,3,pepas farruko,2021-12-01,25,18,47
take my breath,the weeknd,1,2021,8,6,2597,0,130655803.0,17,80,38,0,0,121,A#,Minor,70,35,77,1,0,26,4,take my breath the weeknd,2021-09-01,6,3,16
take my breath,the weeknd,1,2021,8,6,2597,0,130655803.0,17,80,38,0,0,121,A#,Minor,70,35,77,1,0,26,4,take my breath the weeknd,2021-10-01,6,7,21
take my breath,the weeknd,1,2021,8,6,2597,0,130655803.0,17,80,38,0,0,121,A#,Minor,70,35,77,1,0,26,4,take my breath the weeknd,2021-11-01,6,12,32
take my breath,the weeknd,1,2021,8,6,2597,0,130655803.0,17,80,38,0,0,121,A#,Minor,70,35,77,1,0,26,4,take my breath the weeknd,2021-12-01,6,16,100
take my breath,the weeknd,1,2021,8,6,2597,0,130655803.0,17,80,38,0,0,121,A#,Minor,70,35,77,1,0,26,4,take my breath the weeknd,2022-02-01,6,19,85
take my breath,the weeknd,1,2021,8,6,6392,0,432702334.0,174,73,344,0,0,121,G#,Major,75,53,74,2,0,11,5,take my breath the weeknd,2021-09-01,6,3,16
take my breath,the weeknd,1,2021,8,6,6392,0,432702334.0,174,73,344,0,0,121,G#,Major,75,53,74,2,0,11,5,take my breath the weeknd,2021-10-01,6,7,21
take my breath,the weeknd,1,2021,8,6,6392,0,432702334.0,174,73,344,0,0,121,G#,Major,75,53,74,2,0,11,5,take my breath the weeknd,2021-11-01,6,12,32
take my breath,the weeknd,1,2021,8,6,6392,0,432702334.0,174,73,344,0,0,121,G#,Major,75,53,74,2,0,11,5,take my breath the weeknd,2021-12-01,6,16,100
take my breath,the weeknd,1,2021,8,6,6392,0,432702334.0,174,73,344,0,0,121,G#,Major,75,53,74,2,0,11,5,take my breath the weeknd,2022-02-01,6,19,85
good 4 u,olivia rodrigo,1,2021,5,14,15563,6,1887039593.0,259,55,461,1,,166,F#,Minor,56,68,66,28,0,11,18,good 4 u olivia rodrigo,2021-06-01,1,2,2
good 4 u,olivia rodrigo,1,2021,5,14,15563,6,1887039593.0,259,55,461,1,,166,F#,Minor,56,68,66,28,0,11,18,good 4 u olivia rodrigo,2021-07-01,1,6,2
good 4 u,olivia rodrigo,1,2021,5,14,15563,6,1887039593.0,259,55,461,1,,166,F#,Minor,56,68,66,28,0,11,18,good 4 u olivia rodrigo,2021-08-01,1,11,3
good 4 u,olivia rodrigo,1,2021,5,14,15563,6,1887039593.0,259,55,461,1,,166,F#,Minor,56,68,66,28,0,11,18,good 4 u olivia rodrigo,2021-09-01,1,15,3
